region,location,street_address,num_of_rooms,size,fee,final_price,percentage_change,initial_price
Uppsalakommun,Salabacke,Gröna gatan 23E,2,60.5,3534,2260000,"
            +13 %
          ",2000000
Uppsalakommun,Nyby,Viktor Rydbergsgatan 31,1.5,41.0,2887,1530000,"
            +3 %
          ",1485436
Uppsalakommun,Salabacke,Lästmakargatan 9A - FAST PRIS,2,28.0,2159,1450000,"
            ±0 %
          ",1450000
Uppsalakommun,Rosendal,"Prefektgatan 1, 4tr",2,42.0,2004,2350000,"
            +4 %
          ",2259615
Uppsalakommun,Centrum,Svartbäcksgatan 42 A,1.5,36.0,2738,2200000,"
            +10 %
          ",1999999
Uppsalakommun,Luthagen,Luthagsesplanaden 6A,1,35.5,1361,2150000,"
            +20 %
          ",1791666
Uppsalakommun,Salabacke,Gröna gatan 31 C,4,96.0,5406,2900000,"
            +8 %
          ",2685185
Uppsalakommun,Luthagen,Gimogatan 8B,3,85.0,4618,3000000,"
            ±0 %
          ",3000000
Uppsalakommun,Herrhagen,Herrhagsvägen 409A,3,74.0,5597,1425000,"
            +2 %
          ",1397058
Uppsalakommun,Luthagen,Tiundagatan 38,1,21.0,1680,1360000,"
            +14 %
          ",1192982
Uppsalakommun,Höganäs,Vaksalagatan 44A,2,47.0,2628,2655000,"
            +16 %
          ",2288793
Uppsalakommun,Luthagen,Götgatan 20C,1,19.0,1190,1550000,"
            ±0 %
          ",1550000
Uppsalakommun,Fålhagen,Fålhagsleden 3C,1,39.0,2377,2100000,"
            +5 %
          ",2000000
Uppsalakommun,CentrumUppsala,Svartbäcksgatan 43A,1.5,34.0,1959,2050000,"
            +11 %
          ",1846846
Uppsalakommun,Årsta,Fålhagsleden 103,2,60.0,3725,1895000,"
            ±0 %
          ",1895000
Uppsalakommun,Nyby,Lidnersgatan 29,3,76.5,4248,2200000,"
            +1 %
          ",2178217
Uppsalakommun,Höganäs,S:t Olofsgatan 62A,2,60.0,2838,2910000,"
            +12 %
          ",2598214
Uppsalakommun,Nyby,Leopoldsgatan 21,2,61.0,3314,2120000,"
            +12 %
          ",1892857
Uppsalakommun,Gränby,Stormgatan 12,3,77.5,3833,2375000,"
            +3 %
          ",2305825
Uppsalakommun,Sävja,Västgötaresan 46,2,64.0,4559,1395000,"
            ±0 %
          ",1395000
Uppsalakommun,Kapellgärdet,Portalgatan 86,2,56.0,3190,2400000,"
            +5 %
          ",2285714
Uppsalakommun,Kapellgärdet,Portalgatan 86,3,81.0,3842,3550000,"
            +19 %
          ",2983193
Uppsalakommun,Ultuna,Bäcklösavägen 7,2,56.0,3463,2295000,"
            ±0 %
          ",2295000
Uppsalakommun,Tunabackar,Fjärdhundragatan 58,1,37.0,2139,1575000,"
            ±0 %
          ",1575000
Uppsalakommun,Rosendal,Torgny Segerstedts allé 4,1,31.0,1590,1650000,"
            +7 %
          ",1542056
Uppsalakommun,Kapellgärdet,Råbyvägen 42B,3,77.0,4181,2495000,"
            ±0 %
          ",2495000
Uppsalakommun,Kungsängen,Kungsängsgatan 57K,4,102.0,5487,3800000,"
            +6 %
          ",3584905
Uppsalakommun,Kungsängen,Viragatan 5,4,89.0,5003,3950000,"
            +4 %
          ",3798076
Uppsalakommun,Årsta,Sparrisgatan 5A,1,39.0,1525,1565000,"
            -2 %
          ",1534313
Uppsalakommun,Höganäs,S:t Olofsgatan 64 A,4,82.0,4735,3295000,"
            ±0 %
          ",3295000
Uppsalakommun,Fålhagen,Hjalmar Brantingsgatan 8B,2,51.0,3172,2525000,"
            +5 %
          ",2404761
Uppsalakommun,Salabacke,Gröna gatan 3C,1,40.5,2515,1650000,"
            -3 %
          ",1601941
Uppsalakommun,Fålhagen,Fålhagsleden 5B,2,42.0,2550,2195000,"
            ±0 %
          ",2195000
Uppsalakommun,Salabacke,Ritargatan 10A,4,96.2,4181,2825000,"
            +5 %
          ",2690476
Uppsalakommun,Uppsala,Körvelgatan 13B,4,92.1,4777,2500000,,2690476
Uppsalakommun,Fålhagen,Petterslundsgatan 24B,2,69.7,4020,2240000,"
            +7 %
          ",2093457
Uppsalakommun,Centrum,Kungsgatan 54A,2,67.0,3274,2350000,"
            +4 %
          ",2259615
Uppsalakommun,Eriksberg,Stigbergsvägen 4B,3,85.0,4561,2925000,"
            +13 %
          ",2588495
Uppsalakommun,Kungsängen,Skyttelgatan 10C,2,61.0,3419,3065000,"
            +11 %
          ",2761261
Uppsalakommun,Fålhagen,Ymergatan 6B,1,43.0,2118,2500000,"
            +4 %
          ",2403846
Uppsalakommun,Kapellgärdet,Torngatan 12,4,102.0,5147,4200000,"
            +8 %
          ",3888888
Uppsalakommun,Gränby,Bruno Liljeforsgatan 36,1,46.0,2801,1550000,"
            ±0 %
          ",1550000
Uppsalakommun,Fålhagen,Vaksalagatan 43,1.5,42.2,2110,2300000,"
            +10 %
          ",2090909
Uppsalakommun,Centrum,Kungsängsgatan 36A,1,33.6,2123,1900000,"
            +12 %
          ",1696428
Uppsalakommun,Vädergatorna,Blixtgatan 1,3,82.5,4101,2200000,"
            +5 %
          ",2095238
Uppsalakommun,Norby,Tryffelvägen 9,3,72.5,5537,1695000,"
            +6 %
          ",1599056
Uppsalakommun,Luthagen,Gimogatan 6B,4,94.0,5033,4100000,"
            +17 %
          ",3504273
Uppsalakommun,Salabacke,Murargatan 5,2,54.0,2673,1805000,"
            +13 %
          ",1597345
Uppsalakommun,Kungsängen,Ångkvarnsgatan 18,2,54.0,2691,2850000,"
            ±0 %
          ",2850000
Uppsalakommun,Luthagen,Geijersgatan 15A,1,30.0,1577,2250000,"
            +13 %
          ",1991150
Uppsalakommun,Eriksberg,Gnejsvägen 12A,3,73.9,3918,2310000,"
            +29 %
          ",1790697
Uppsalakommun,Kapellgärdet,Orgelgatan 10,2,46.0,2911,2200000,"
            +10 %
          ",1999999
Uppsalakommun,Stabby,Stabby allé 13 B,2,74.9,4357,2360000,"
            +8 %
          ",2185185
Uppsalakommun,Ultuna,Ekoxvägen 10,1,35.0,2461,1395000,"
            ±0 %
          ",1395000
Uppsalakommun,NorraLuthagen,Pålgatan 3,2,54.0,3171,2710000,"
            +20 %
          ",2258333
Uppsalakommun,Luthagen,Tiundagatan 51,4,89.7,4685,3450000,"
            -1 %
          ",3415841
Uppsalakommun,Sävja,Smålandsvägen 1,3,78.7,5756,1310000,"
            +1 %
          ",1297029
Uppsalakommun,Rosendal,Torgny Segerstedts Allé 17B,3,74.0,4311,3600000,,1297029
Uppsalakommun,Gottsunda,Valthornsvägen 18,2,64.0,3920,1195000,"
            ±0 %
          ",1195000
Uppsalakommun,Centrum,Trädgårdsgatan 3,3,146.0,6867,8500000,"
            +13 %
          ",7522123
Uppsalakommun,Kungsängen,Kungsängsgatan 59E,3,85.0,4770,3690000,"
            +15 %
          ",3208695
Uppsalakommun,Centrum,Kungsgatan 66 A,2.5,85.0,4272,3850000,"
            ±0 %
          ",3850000
Uppsalakommun,Luthagen,Hällbygatan 32E,2,54.5,2778,2300000,"
            +11 %
          ",2072072
Uppsalakommun,Kapellgärdet,Portalgatan 93,4,111.0,4944,4150000,"
            +12 %
          ",3705357
Uppsalakommun,Kungsängen,Kungsängsesplanaden 4B,2,42.5,2228,2355000,"
            +18 %
          ",1995762
Uppsalakommun,FÅLHAGEN,Salagatan 53A,3,76.5,5322,4325000,"
            +9 %
          ",3967889
Uppsalakommun,Industristaden,Sågargatan 13A,3,81.0,4483,3200000,,3967889
Uppsalakommun,Gränby,Råbyvägen 55H,2,35.0,2543,1595000,"
            ±0 %
          ",1595000
Uppsalakommun,Fiolbacken,Valthornsvägen 10,2,52.0,3206,1225000,"
            +12 %
          ",1093750
Uppsalakommun,Fålhagen,S:t Göransgatan 24A,2,44.5,2767,2400000,"
            +20 %
          ",2000000
Uppsalakommun,Tunabackar,Tunagatan 24c,2,54.5,2874,1820000,"
            +1 %
          ",1801980
Uppsalakommun,Uppsala,Gränbyvägen 2 C,2,63.0,3335,2395000,"
            ±0 %
          ",2395000
Uppsalakommun,Kvarngärdet,Råbyvägen 70,3,81.0,4139,2500000,"
            ±0 %
          ",2500000
Uppsalakommun,Luthagen,Ringgatan 18 A,3,78.4,3029,3725000,"
            +7 %
          ",3481308
Uppsalakommun,Fålhagen,Frodegatan 13A,1,46.4,3082,1995000,"
            ±0 %
          ",1995000
Uppsalakommun,Luthagen,Gimogatan 4C,4,107.0,5550,4200000,"
            +5 %
          ",4000000
Uppsalakommun,Gränby,Regngatan 21,2,59.5,3797,1822500,"
            -1 %
          ",1804455
Uppsalakommun,Nyby,Lidnersgatan 15,2,61.0,3637,1725000,"
            +2 %
          ",1691176
Uppsalakommun,Salabacke,Gränby tvärgata 4,3,75.3,3136,2670000,"
            +22 %
          ",2188524
Uppsalakommun,Kungsängen,Ångkvarnsgatan 16,2,54.0,2691,3000000,"
            +20 %
          ",2500000
Uppsalakommun,Salabacke,Årstagatan 13,3,71.5,4240,2295000,"
            ±0 %
          ",2295000
Uppsalakommun,Luthagen,Pelargatan 24,5,111.0,5665,4610000,"
            +3 %
          ",4475728
Uppsalakommun,Årsta,Kamomillgatan 18,3,78.0,4403,2055000,"
            +5 %
          ",1957142
Uppsalakommun,Luthagen,Hällbygatan 32D,2,55.5,2526,2420000,"
            +10 %
          ",2200000
Uppsalakommun,Svartbäcken,Svartbäcksgatan 105D,2,50.5,3849,2200000,"
            +10 %
          ",1999999
Uppsalakommun,Kapellgärdet,Vattholmavägen 6 B,4,99.0,4812,3900000,"
            +12 %
          ",3482142
Uppsalakommun,Stenhagen,Herrhagsvägen 190,3,72.4,4846,1815000,"
            +10 %
          ",1649999
Uppsalakommun,Kapellgärdet,Portalgatan 4C,4,99.0,5427,3770000,,1649999
Uppsalakommun,KÅBO,Villavägen 37,3,71.0,4968,3200000,"
            ±0 %
          ",3200000
Uppsalakommun,Luthagen,Geijersgatan 15 A,1,30.0,1577,2275000,"
            +27 %
          ",1791338
Uppsalakommun,Storvreta,Solstrålevägen 129,4,104.5,6074,3250000,,1791338
Uppsalakommun,Vädergatorna,Blixtgatan 15,2,61.5,3192,1900000,"
            +6 %
          ",1792452
Uppsalakommun,Luthagen,Geijersgatan 15A,3,74.0,3311,3600000,,1792452
Uppsalakommun,Svartbäcken,Idrottsgatan 12,2,52.6,2277,2315000,"
            +5 %
          ",2204761
Uppsalakommun,Salabacke,Fyrislundsgatan 21A,1,33.0,2166,1600000,,2204761
Uppsalakommun,Luthagen,Hällbygatan 32c,1,22.5,1393,1295000,"
            ±0 %
          ",1295000
Uppsalakommun,Kungsängen,Sågargatan 13 C,3,85.0,4620,4150000,"
            +9 %
          ",3807339
Uppsalakommun,Fålhagen,Ymergatan 36C,2,48.5,3219,2025000,"
            +2 %
          ",1985294
Uppsalakommun,Stenhagen,Stenrösvägen 1,2,67.0,5116,1150000,"
            +5 %
          ",1095238
Uppsalakommun,Fålhagen,Hjalmar Brantingsgatan 12A,2,54.1,2851,2490000,"
            +8 %
          ",2305555
Uppsalakommun,Luthagen,Jumkilsgatan 7C,3,78.0,4023,4000000,,2305555
Uppsalakommun,Gottsunda,Vackra Birgers Väg 69,4,91.5,5285,1680000,"
            +12 %
          ",1499999
Uppsalakommun,Stabby,Stabby allé 5,3,75.5,4038,2750000,"
            ±0 %
          ",2750000
Uppsalakommun,Svartbäcken,Sköldungagatan 35,3,86.0,2669,3490000,"
            +17 %
          ",2982905
Uppsalakommun,Kungsängen,Kungsgatan 66B,3,84.0,4238,4000000,,2982905
Uppsalakommun,Svartbäcken,Auroragatan 3C,4,102.0,7552,4700000,"
            +18 %
          ",3983050
Uppsalakommun,Svartbäcken,Gamla uppsalagatan 9A,3,83.4,5112,2500000,"
            +9 %
          ",2293577
Uppsalakommun,Svartbäcken,Svartbäcksgatan 97B,2,42.0,3039,1910000,"
            +6 %
          ",1801886
Uppsalakommun,Sommarro,Lindsbergsgatan 8C,2,54.0,2721,2250000,"
            ±0 %
          ",2250000
Uppsalakommun,Svartbäcken,Svartbäcksgatan 42B,1.5,44.0,3026,2350000,"
            +18 %
          ",1991525
Uppsalakommun,Ulleråker,Gustaf Kjellbergs väg 34,4,108.5,5442,4300000,"
            +10 %
          ",3909090
Uppsalakommun,Kapellgärdet,Portalgatan 60,5,110.0,5773,3795000,"
            ±0 %
          ",3795000
Uppsalakommun,Salabacke,Byggmästargatan 13 E,2,56.0,3265,1700000,"
            -4 %
          ",1634615
Uppsalakommun,Kapellgärdet,Råbyvägen 20,5,122.5,7132,4950000,"
            +3 %
          ",4805825
Uppsalakommun,Luthagen,Tegnérgatan 5 C,2,67.0,3970,2745000,"
            -2 %
          ",2691176
Uppsalakommun,Salabacke,Apelgatan 3 D,3,70.5,3698,2025000,"
            +8 %
          ",1874999
Uppsalakommun,Höganäs,S:t Olofsgatan 58B,1,18.2,1126,1495000,"
            ±0 %
          ",1495000
Uppsalakommun,Eriksberg,Fältspatsvägen 6,3,73.0,3456,2800000,"
            +8 %
          ",2592592
Uppsalakommun,Gränby,Gränby bilgata 10,3,82.5,4156,2250000,"
            +3 %
          ",2184466
Uppsalakommun,Svartbäcken,Vikingagatan 20A,2,44.0,2633,2200000,"
            +5 %
          ",2095238
Uppsalakommun,Svartbäcken,Folkungagatan 2A,2,48.4,2963,2055000,"
            +8 %
          ",1902777
Uppsalakommun,Kapellgärdet,Portalgatan 78,1,46.0,2767,2095000,"
            ±0 %
          ",2095000
Uppsalakommun,Rosendal,Torgny Segerstedts Allé 9,2,40.0,2330,2300000,"
            -4 %
          ",2211538
Uppsalakommun,Salabacke,Ritargatan 6B,1,51.4,2377,1740000,"
            +3 %
          ",1689320
Uppsalakommun,Norby,Svampvägen 8A,2,59.5,3267,1900000,"
            +6 %
          ",1792452
Uppsalakommun,Salabacke,Verkmästargatan 1D,2,58.5,3375,1675000,"
            -1 %
          ",1658415
Uppsalakommun,Kungsängen,Sågargatan 4B,3,87.0,4571,3200000,"
            +14 %
          ",2807017
Uppsalakommun,Sunnersta,Åkervägen 7M,4,90.0,4494,4400000,"
            +16 %
          ",3793103
Uppsalakommun,Gottsunda,Cellovägen 124Y,2,69.0,3909,1450000,"
            +4 %
          ",1394230
Uppsalakommun,Årsta,Kamomillgatan 20,2,63.0,3505,1850000,"
            -1 %
          ",1831683
Uppsalakommun,Rosendal,Torgny Segerstedts allé 4,1,31.0,1590,1765000,"
            -2 %
          ",1730392
Uppsalakommun,Luthagen,Plattgatan 3,5,114.0,5608,4870000,"
            +8 %
          ",4509259
Uppsalakommun,Årsta,Körvelgatan 1 A,4,92.1,4892,2570000,"
            +12 %
          ",2294642
Uppsalakommun,Kapellgärdet,Margit Sahlins Gata 3,3,82.0,3872,3520000,"
            +10 %
          ",3199999
Uppsalakommun,Centrum,Drottninggatan 6A,1,32.2,1527,2175000,"
            +9 %
          ",1995412
Uppsalakommun,Centrum,Trädgårdsgatan 3,5,122.0,5738,8100000,"
            +17 %
          ",6923076
Uppsalakommun,Kungsängen,Sågargatan 8B,3.5,82.0,3291,3500000,,6923076
Uppsalakommun,Centrum,Dag hammarskjölds väg 15c,1,27.0,2315,1570000,"
            -2 %
          ",1539215
Uppsalakommun,Kungsängen,Östra Ågatan 113,1.5,34.5,2018,2150000,"
            ±0 %
          ",2150000
Uppsalakommun,Eriksberg,Fältspatsvägen 4,2,54.0,2577,2325000,"
            +26 %
          ",1845238
Uppsalakommun,Kungsängen,Mältargatan 1,2,69.0,3789,3040000,"
            +9 %
          ",2788990
Uppsalakommun,Salabacke,Verkmästargatan 11 Lgh 1001,2,57.0,3029,2100000,"
            +11 %
          ",1891891
Uppsalakommun,Luthagen,Tiundagatan 49,3,76.5,3669,3125000,"
            +18 %
          ",2648305
Uppsalakommun,Stabby,Rörgatan 12,4,100.0,4931,3850000,"
            +7 %
          ",3598130
Uppsalakommun,Löten,Heidenstamsgatan 19,2,65.5,3619,1860000,"
            +10 %
          ",1690909
Uppsalakommun,Löten,Stagneliusgatan 15,2,65.5,3627,1750000,"
            ±0 %
          ",1750000
Uppsalakommun,Rackarberget,S:t Johannesgatan 36A,3,56.0,4123,2350000,"
            +18 %
          ",1991525
Uppsalakommun,Salabacke,Byggmästargatan 13C,2,55.8,3265,1950000,"
            ±0 %
          ",1950000
Uppsalakommun,Fålhagen,Torkelsgatan 19C,2,41.0,2827,2100000,"
            +5 %
          ",2000000
Uppsalakommun,FrämreLuthagen,Luthagsesplanaden 28b,1,34.0,2091,2100000,"
            +11 %
          ",1891891
Uppsalakommun,Industristaden,Kungsängsesplanaden 12 B,2,55.0,3227,2750000,"
            +10 %
          ",2500000
Uppsalakommun,Fålhagen,"Frodegatan 13A, 1tr",1.5,38.8,2565,2100000,"
            +5 %
          ",2000000
Uppsalakommun,Ultuna,Bäcklösavägen 3,2,57.0,3497,2120000,"
            +6 %
          ",2000000
Uppsalakommun,Kapellgärdet,Råbyvägen 82,2.5,65.0,3645,2290000,"
            +5 %
          ",2180952
Uppsalakommun,Svartbäcken,Svartbäcksgatan 108D,4,89.0,6279,3300000,,2180952
Uppsalakommun,Valsätra,Bernadottestigen 1B,1,31.0,2044,1550000,,2180952
Uppsalakommun,Stabby,Stabby allé 11C,2,53.5,3232,1995000,"
            ±0 %
          ",1995000
Uppsalakommun,Kungsängen,Tullgarnsgatan 3,2,53.5,2773,2600000,"
            +4 %
          ",2500000
Uppsalakommun,Luthagen,Formgatan 3,4,93.0,4684,3750000,"
            +4 %
          ",3605769
Uppsalakommun,Slavsta,Mariedalsgatan 18,2,60.0,4043,1750000,"
            +3 %
          ",1699029
Uppsalakommun,Luthagen,Tegnérgatan 31C,2,48.0,2792,2450000,"
            +12 %
          ",2187500
Uppsalakommun,Gränby,Råbyvägen 53E,2,45.0,2855,1750000,"
            -3 %
          ",1699029
Uppsalakommun,NorraLuthagen,Gimogatan 15A,4,100.0,4360,3800000,"
            +6 %
          ",3584905
Uppsalakommun,Höganäs,S:t Olofsgatan 56B,1.5,44.0,2656,1950000,"
            ±0 %
          ",1950000
Uppsalakommun,Industristaden,Skyttelgatan 7,3,82.0,3567,3900000,,1950000
Uppsalakommun,Löten,Bellmansgatan 74 BV,1,41.5,2503,1425000,"
            +2 %
          ",1397058
Uppsalakommun,FrämreLuthagen,Gluntens Gränd 4B,2.5,61.0,3670,3400000,,1397058
Uppsalakommun,Kungsängen,Kungsgatan 91B,1,35.0,2382,2095000,"
            ±0 %
          ",2095000
Uppsalakommun,Kungsängen,Kungsgatan 91B,1,35.0,2382,2250000,"
            ±0 %
          ",2250000
Uppsalakommun,Luthagen,Tegnérgatan 27B,3,58.0,2637,2850000,,2250000
Uppsalakommun,Sävja,Gotlandsresan 214,5,121.0,7422,2550000,"
            +16 %
          ",2198275
Uppsalakommun,Löten,Dagermansgatan 13 C,3.5,84.0,4734,2250000,"
            +3 %
          ",2184466
Uppsalakommun,Ulleråker,Gustaf Kjellbergs Väg 1B,2,63.0,3953,2675000,"
            +14 %
          ",2346491
Uppsalakommun,Kungsängen,Östra Ågatan 113,1,34.5,2018,2100000,"
            +5 %
          ",2000000
Uppsalakommun,Slavsta,Mariedalsgatan 2,3,79.0,5173,2430000,"
            +1 %
          ",2405940
Uppsalakommun,Fålhagen,Ymergatan 26 C,2,79.0,4587,2400000,"
            -4 %
          ",2307692
Uppsalakommun,Salabacke,Johannesbäcksgatan 43,4,44.0,2750,1795000,"
            ±0 %
          ",1795000
Uppsalakommun,Salabacke,Johannesbäcksgatan 43,2,37.0,2400,1795000,"
            ±0 %
          ",1795000
Uppsalakommun,Luthagen,Götgatan 20 C,2,63.0,3774,2675000,"
            +7 %
          ",2500000
Uppsalakommun,Sävja,Bergslagsresan 103,4,96.0,5344,1895000,"
            ±0 %
          ",1895000
Uppsalakommun,Svartbäcken,"Svartbäcksgatan 101D, VÅN 3 / 3",1,27.0,2213,1370000,"
            -2 %
          ",1343137
Uppsalakommun,Fålhagen,Petterslundsgatan 20A,3,83.6,4745,3030000,"
            +8 %
          ",2805555
Uppsalakommun,Svartbäcken,Idrottsgatan 19,3,73.7,4185,2550000,"
            +7 %
          ",2383177
Uppsalakommun,Sävja,Bergslagsresan 84,3,76.0,4465,2330000,"
            +8 %
          ",2157407
Uppsalakommun,Herrhagen,Stenhuggarvägen 49,4,118.0,4862,3660000,"
            +15 %
          ",3182608
Uppsalakommun,Centrum,Höganäsgatan 2C,2,69.0,4023,3230000,"
            +8 %
          ",2990740
Uppsalakommun,Centrum,Kungsgatan 63A,1,34.0,2345,2100000,"
            +5 %
          ",2000000
Uppsalakommun,Luthagen,Tiundagatan 54A,2,51.1,2871,2100000,"
            +2 %
          ",2058823
Uppsalakommun,Eriksberg,Västertorg 5 A,4,97.2,3858,3000000,"
            -3 %
          ",2912621
